map_stamp,frame,cell_i,cell_j,x,y,z_raw,z_inpainted,z_smooth,slope,roughness,hole_mask_recon,hole_mask_filtered,traversability,traversability_mask,observed,inside_map,binary_safe
0,map,200,50,-1.8750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,201,50,-1.9250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,202,50,-1.9750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,203,50,-2.0250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,204,50,-2.0750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,205,50,-2.1250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,206,50,-2.1750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,207,50,-2.2250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,208,50,-2.2750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,209,50,-2.3250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,210,50,-2.3750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,211,50,-2.4250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,212,50,-2.4750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,213,50,-2.5250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,214,50,-2.5750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,215,50,-2.6250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,216,50,-2.6750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,217,50,-2.7250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,218,50,-2.7750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,219,50,-2.8250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,220,50,-2.8750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,221,50,-2.9250,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
0,map,222,50,-2.9750,-0.0250,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,nan,1.00000,1.00000,1,1,1
