step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,ref_lin_vel_y_mps,ref_ang_vel_z_radps,gait_step_freq_hz,contact_FL,contact_FR,contact_RL,contact_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,grf_actual_FL_x_N,grf_actual_FL_y_N,grf_actual_FL_z_N,grf_actual_FR_x_N,grf_actual_FR_y_N,grf_actual_FR_z_N,grf_actual_RL_x_N,grf_actual_RL_y_N,grf_actual_RL_z_N,grf_actual_RR_x_N,grf_actual_RR_y_N,grf_actual_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
3804,7.611999999999384,7.541021750029629,0.23434155503320667,0.29854374709188647,-0.005098874802233894,0.008325755721533934,0.05904843437005328,1.0208625793183896,0.11010897407900537,-0.010338652312187594,-0.17740499058672884,-0.06773542324784476,0.10288025044852367,1.0980828624593717,0.06491553876409398,0.0,2.5,True,True,True,True,1.9819889171980467,-4.124948284254881,75.61751407225107,2.133489278072664,-2.952747075785825,8.474319851337425,3.6718257752483288,-0.6324915489972196,32.27974525033553,-2.563313576392793,1.5829635841098773,56.74640991851389,3.163928369900548,1.1101086681892984,65.0784793981376,-19.218851325714326,-0.7901285143297158,29.76242008038489,-81.14961759140672,-15.677770019676371,127.91576968697993,-4.2013732815278715,-14.66028039398048,37.22144292666281,-5.165836865819876,-3.3409357623670077,10.072981735665437,1.5893254441318134,1.7885315434746611,1.4766406669982741,-3.2397539770229775,4.578155878839071,6.884188923397772,5.730808122215941,-4.517025008209937,5.9571487762361395,0.0009645340032875538
3805,7.6139999999993835,7.543063475188266,0.23456177298136469,0.2985230697872621,-0.005451979581727717,0.008191372229853666,0.05925491371112605,1.0168248220271363,0.10334013205837005,-0.0017165113836566416,-0.018341222079863773,0.026459506903525637,0.1440567056679284,1.09806943533412,0.06514226880457144,0.0,2.5,True,False,True,True,5.041634005149337,-4.882607721162705,58.87494529077237,3.9813443944057516,-5.021862114643325,13.152818139609197,6.0030392059127555,-2.3509638476272396,41.34403768898178,1.4493068552821384,-0.376818716604328,45.47067246473729,5.465849269439431,-1.084512442782653,52.38847351880844,0.0,0.0,0.0,-71.89225084165915,-17.89852707738671,128.79014652842798,-0.47747728833898084,-14.229221495216175,30.45246854332475,-3.4983439198082293,-1.6369320449333602,8.378883441556386,2.6367203882907937,2.795371179742004,2.518682013657249,-3.7065993587180435,6.281045607550484,8.888664399334814,5.1199104167385725,-2.639562650853757,5.351583526536926,0.003325622994452715
3806,7.615999999999383,7.54509712483232,0.23476845324548143,0.2985196367644948,-0.0054862964925029185,0.008245866176754602,0.05954274311428932,1.0137707501792987,0.09728400582773451,0.005446345573927395,0.12320353156098787,0.1079183711099342,0.1776821234700615,1.098050639988827,0.06545832277203095,0.0,2.5,True,False,True,True,5.041634005149337,-4.882607721162705,58.87494529077237,3.9813443944057516,-5.021862114643325,13.152818139609197,6.0030392059127555,-2.3509638476272396,41.34403768898178,1.4493068552821384,-0.376818716604328,45.47067246473729,4.9013540424145114,-0.9279546880296657,51.94426313495921,0.0,0.0,0.0,-57.58493740043833,-15.183279763363402,115.17462383686082,-0.6352749199248654,-13.347205182722906,31.371101645933837,-3.515433665996827,-1.785801749410851,8.307022319268984,2.60366647831238,2.800431419599189,2.5001616117387435,-3.677710892912156,6.421135040121197,8.80117675426779,5.092536871050466,-2.7663741645540525,5.301360624329748,0.0009812270291149616
3807,7.617999999999383,7.547124666332678,0.2349630212571369,0.2985305294556426,-0.0052369300936006835,0.008463605134931163,0.05989695738652551,1.0115442341604903,0.09187192262031688,0.011315040937778874,0.25301361795485877,0.17915026342205537,0.20524299402298102,1.0980273848321782,0.0658472638657655,0.0,2.5,True,False,True,True,5.041634005149337,-4.882607721162705,58.87494529077237,3.9813443944057516,-5.021862114643325,13.152818139609197,6.0030392059127555,-2.3509638476272396,41.34403768898178,1.4493068552821384,-0.376818716604328,45.47067246473729,4.4302200336059725,-0.7863884344968665,51.54908533403018,0.0,0.0,0.0,-45.722554562481946,-12.81290982474229,103.60780188285727,-0.7450212067440809,-12.582557185912732,32.239636325965684,-3.5318114963795364,-1.9248689472167917,8.232006452777963,2.611818988314605,2.7909764359896245,2.5212059007578835,-3.6614536891724345,6.536326384274092,8.72137622549516,5.064552954065836,-2.884971992930011,5.246572356096981,0.0009840120328590274
3808,7.619999999999383,7.549147754800999,0.23514676510237753,0.2985531595375182,-0.004727370082356911,0.00882394631046135,0.060305668442188945,1.0100046492320307,0.0870129406371403,0.016071262854687664,0.3739152227404667,0.24217981778721442,0.22786416560630063,1.0980003806183594,0.06629603428515432,0.0,2.5,True,False,True,True,5.041634005149337,-4.882607721162705,58.87494529077237,3.9813443944057516,-5.021862114643325,13.152818139609197,6.0030392059127555,-2.3509638476272396,41.34403768898178,1.4493068552821384,-0.376818716604328,45.47067246473729,4.035499716679333,-0.6848551175318556,51.2498248923304,0.0,0.0,0.0,-35.989248335730935,-10.772840276207225,93.82859764424241,-0.8313444990815936,-11.935123791745816,33.012548475752105,-3.545599368996036,-2.059914035875047,8.158297911291264,2.6238922401076343,2.781829906600936,2.542490567372705,-3.6512731202183275,6.612294893370398,8.653236548469827,5.037635988562874,-3.0007060808454367,5.190245194343511,0.000984436017461121
3809,7.621999999999383,7.551167764099463,0.2353207909836518,0.2985853020632276,-0.003975426504479025,0.009310284406681246,0.06075930345592035,1.0090240022854868,0.08257825064562123,0.01993702389038473,0.48400607226934667,0.2982656286006852,0.24615554912531523,1.097970193441116,0.06679411886445447,0.0,2.5,True,False,True,True,5.041634005149337,-4.882607721162705,58.87494529077237,3.9813443944057516,-5.021862114643325,13.152818139609197,6.0030392059127555,-2.3509638476272396,41.34403768898178,1.4493068552821384,-0.376818716604328,45.47067246473729,3.695349712565773,-0.6231313961870114,51.06205663206174,0.0,0.0,0.0,-28.076866375213143,-9.026418968693578,85.65177708581976,-0.923654773951812,-11.39471833070215,33.58451545235246,-3.55773766112264,-2.1916976858580743,8.085541112717086,2.6365794032948098,2.7726204233089584,2.5643320205343207,-3.6465275918119024,6.656521182906411,8.595192042264955,5.0107877054601015,-3.1139675116657335,5.132423393614858,0.0009871739894151688
3810,7.623999999999382,7.553185812104034,0.23548594748494303,0.29862517611100836,-0.0030027033780447195,0.009908529723460457,0.061249552833870166,1.01142788527201,0.07876667856664576,0.021655781733203566,0.46237371757951856,0.32162074732486434,0.252180986107974,1.0979373157216838,0.06733239002043652,0.0,2.5,True,False,True,True,13.58973460159249,-4.927636662007341,41.15833863427608,8.605723056064548,-8.13072519330008,31.105423158167277,14.201214534767992,-0.011307236059963532,31.517698709058024,6.531828209028885,3.911789202417201,48.144982535061864,10.25651026679958,-1.6616595697003864,37.48968006480087,0.0,0.0,0.0,-19.272300228455013,-8.383871668568583,76.70300573585313,3.008778950732862,-5.413279199607305,36.463568990143976,-1.9430767417066002,1.251322008631806,7.3962303977680985,5.281975226933103,5.827438551717622,6.480592625263658,-3.157732683150062,7.951398425657442,7.362081969056692,4.168778947079201,-1.9659021333997544,6.361805558415757,0.0033259340561926365
3811,7.625999999999382,7.555208667874578,0.2356434808420763,0.2986684876744748,-0.0020728124079654915,0.01055304908461796,0.06175230707712072,1.0113849130946888,0.07615965402523474,0.025317515974343754,0.3481055698512455,0.32137382910293527,0.23868918782869136,1.0979033253199997,0.0678843741319561,0.0,2.5,True,True,True,True,13.58973460159249,-4.927636662007341,41.15833863427608,8.605723056064548,-8.13072519330008,31.105423158167277,14.201214534767992,-0.011307236059963532,31.517698709058024,6.531828209028885,3.911789202417201,48.144982535061864,9.339191515631594,0.28093711092359197,35.872094747617155,-7.718535113942629,-19.94522478632108,51.68155783471506,-16.134829027783006,-6.696295116320703,73.94166229980333,2.328868414426549,-3.3936676938101984,34.80766206796972,-1.9534782334302874,1.1556860156955837,7.355473473542895,5.293573900491868,5.790978965530107,6.501796037892501,-3.1615234716006495,7.967214324669776,7.331574419744624,4.1428741165022895,-2.0802608691339044,6.301687482467043,0.0009568720124661922
3812,7.627999999999382,7.557231437700768,0.23579580015012677,0.2987191227064235,-0.0013714216612719446,0.011196617889925875,0.062228606004674315,1.0117178408499328,0.07406719451533735,0.028637290960816762,0.23886252116607082,0.31588388974628123,0.22572296168210873,1.0978708675310866,0.0684072965884444,0.0,2.5,True,True,True,True,13.58973460159249,-4.927636662007341,41.15833863427608,8.605723056064548,-8.13072519330008,31.105423158167277,14.201214534767992,-0.011307236059963532,31.517698709058024,6.531828209028885,3.911789202417201,48.144982535061864,8.963964442270273,1.6414838882414977,34.833978323693714,-6.2435481036122376,-17.292271652351417,51.339196941892105,-11.693653116253678,-5.54579008648279,68.84087064873388,2.256607617551296,-2.870932243752978,35.601657689466386,-1.9438607830413317,1.0743858991997568,7.312035831041688,5.364930251510432,5.774141191589809,6.550724448666979,-3.1402127141115823,7.983658398239881,7.296371815557323,4.15130787026697,-2.1879816182545246,6.240968672424828,0.0009773820638656616
3813,7.629999999999382,7.559254873382468,0.23594393453915743,0.2987763972883451,-0.0008885072003850907,0.011828895388513061,0.06267936762551626,1.012348585050977,0.0724449240960133,0.03167632083540942,0.13530008519431633,0.3061486034140644,0.21421028051497717,1.097839920612229,0.06890216767370545,0.0,2.5,True,True,True,True,13.58973460159249,-4.927636662007341,41.15833863427608,8.605723056064548,-8.13072519330008,31.105423158167277,14.201214534767992,-0.011307236059963532,31.517698709058024,6.531828209028885,3.911789202417201,48.144982535061864,8.700112231172263,1.9425110018040352,33.97797088644685,-5.337718869265676,-13.968749367320784,51.38649862636703,-7.9584796785824645,-4.58015668152864,64.39546102322173,2.2021923700215753,-2.4867845451664077,36.323504845458814,-1.9201031952539878,0.9956828667803594,7.2708737314147545,5.341074648373051,5.740463753647116,6.535514969734608,-3.103067741726376,7.9932348014674215,7.262856935100585,4.180419232694541,-2.29637866216202,6.180989611880951,0.0009564959909766912
3814,7.6319999999993815,7.5612795705525695,0.23608882438734946,0.29883974993001594,-0.000612713369788416,0.012441514007184518,0.06310735997469469,1.0133814579844715,0.07100209226933812,0.03420134592350643,0.032763761676411624,0.2945118739902061,0.20297468859660317,1.0978103304627653,0.06937202843534368,0.0,2.5,True,True,True,True,13.58973460159249,-4.927636662007341,41.15833863427608,8.605723056064548,-8.13072519330008,31.105423158167277,14.201214534767992,-0.011307236059963532,31.517698709058024,6.531828209028885,3.911789202417201,48.144982535061864,8.539639911587782,2.002614311962007,33.638191860754596,-3.4126296746169023,-12.610343211589008,48.832658749081425,-4.90410032850317,-3.729512694984645,60.70125261786995,2.1404309744948393,-2.2186648511749496,36.71852662564968,-1.8976365528986694,0.9169895588923808,7.2305056039958,5.328807548875766,5.702593101859945,6.5195153369229955,-3.0694056046944955,7.991539376157558,7.234408727428676,4.207874638546485,-2.4024459495338344,6.119711790189536,0.0009574840078130364
3815,7.633999999999381,7.563306333468539,0.23623082857188812,0.29890815262186293,-0.00054201966695714,0.01303077204652947,0.0635130020947392,1.0142838280839224,0.07069593672506164,0.034925598947182994,0.022567436394992695,0.2763685537572111,0.18993544928075168,1.0977820999269612,0.06981734082555834,0.0,2.5,True,True,True,True,12.431659188415308,-1.4877380529654611,37.55002259252824,7.590661138009852,-4.818840040796049,31.198196735583196,12.809298301449724,2.846667039549024,31.97631239442029,6.126063070448748,6.399277478798576,37.07659068480068,6.976157712691595,4.131179542909442,28.071744322190177,-3.37010062108729,-10.51979256897621,48.51696848885401,-3.4654577022017174,-1.0152311979112187,57.39945503349832,2.538674986320683,1.8116372265297043,31.712919737144034,-2.5425109412380693,0.8607947785887016,6.6325620127699905,4.411944698470892,5.448234958673411,6.447311168977352,-3.9116367905451788,7.674714855126568,7.1728757535608585,2.337222583261091,-1.5030257641705314,4.981783445611476,0.0026540819089859724
3816,7.635999999999381,7.565334901124706,0.23637222044533826,0.2989780038197573,-0.0004918332642410428,0.013583705452100858,0.06389262082469392,1.0155120298968419,0.07043939509512973,0.03515982321568367,0.011703426450793584,0.2576686895423321,0.17654807205340214,1.0977555168564475,0.07023407443138853,0.0,2.5,True,True,True,True,12.431659188415308,-1.4877380529654611,37.55002259252824,7.590661138009852,-4.818840040796049,31.198196735583196,12.809298301449724,2.846667039549024,31.97631239442029,6.126063070448748,6.399277478798576,37.07659068480068,6.88318781138833,4.057082650514706,27.8493289895398,-1.699792902232353,-9.91754045407043,45.86710530308851,-1.4042308673621915,-0.4625524607576025,54.77685640944736,2.5100330748264135,1.8333126708051244,31.797833746560404,-2.5221496008567987,0.788809444805807,6.596910564085427,4.415327120722418,5.403755267046673,6.431155521364732,-3.8831747653983673,7.655308691109573,7.151543419548323,2.3632100636481206,-1.5844019522908583,4.935745991892759,0.0009586400119587779
3817,7.637999999999381,7.5673659251845,0.23651309923552852,0.2990483234661887,-0.0004635421408027904,0.014099211447407,0.06424550455752781,1.0170139093805624,0.07024601526651242,0.0349647523096356,0.0021901746274570807,0.23868759923336244,0.16280261659722298,1.0977306640445437,0.07062145011485921,0.0,2.5,True,True,True,True,12.431659188415308,-1.4877380529654611,37.55002259252824,7.590661138009852,-4.818840040796049,31.198196735583196,12.809298301449724,2.846667039549024,31.97631239442029,6.126063070448748,6.399277478798576,37.07659068480068,6.791532355612225,4.0393202163061614,27.646643216183968,-0.32123585067372745,-9.42889345843664,43.61012217601191,0.31065440187323595,0.07426908914659859,52.52300915176788,2.490672179027604,1.909188422944249,31.860340369180093,-2.516287437324437,0.7153871057956482,6.563387865317215,4.400592900492724,5.357599965579664,6.4141729692687415,-3.8771567660851374,7.629798075149921,7.134524411160859,2.3602465572741,-1.658239521109082,4.884604597774867,0.0009761810069903731
3818,7.639999999999381,7.569399953003261,0.23665359126606153,0.29911825297080796,-0.0004544960945744164,0.014576736058818263,0.06457092407788499,1.0187456167202207,0.07011807163183398,0.034399029507791376,-0.005243317287962971,0.21968444087188232,0.14877106075683547,1.09770762432286,0.07097866935539876,0.0,2.5,True,True,True,True,12.431659188415308,-1.4877380529654611,37.55002259252824,7.590661138009852,-4.818840040796049,31.198196735583196,12.809298301449724,2.846667039549024,31.97631239442029,6.126063070448748,6.399277478798576,37.07659068480068,6.700854763382625,4.16173770952402,27.470781533171053,0.8203569264042513,-9.081203750896869,41.691184299650935,1.7458051758087816,0.5413931257843507,50.58406922553178,2.474797700694284,1.9609176350735253,31.924761700516076,-2.51058777750045,0.6420231665478058,6.529457499592285,4.391182129897565,5.308770281741914,6.39976093520839,-3.871807868929823,7.599036548744939,7.120067460445268,2.3574168796208284,-1.7317645811414937,4.8330704088444625,0.0009589309338480234
3819,7.64199999999938,7.571437444236701,0.2367938274093252,0.29918705102982357,-0.0004605828045725763,0.015016241035063826,0.06486829768958252,1.020669668626182,0.0700561607895907,0.03351348815783466,-0.010196333427029894,0.20087939464523813,0.1345165290022887,1.0976864686041847,0.07130509549306084,0.0,2.5,True,True,True,True,12.431659188415308,-1.4877380529654611,37.55002259252824,7.590661138009852,-4.818840040796049,31.198196735583196,12.809298301449724,2.846667039549024,31.97631239442029,6.126063070448748,6.399277478798576,37.07659068480068,6.606556024545658,4.373690648345798,27.29996494269974,1.7643491816087733,-8.833930473584038,40.06550442091639,2.9453285951589105,0.9489390126421763,48.91753688320931,2.462283875457261,1.9932888025270836,31.993128488490864,-2.5053589169402635,0.5685849193179622,6.495095931053722,4.385398392718079,5.257772266515142,6.38750014577406,-3.8674445081217574,7.563865644231611,7.107839027085698,2.3541272210452173,-1.8050269086345718,4.781110249395075,0.0009610019624233246
3820,7.64399999999938,7.573478783573954,0.23693393973090437,0.29925407800613923,-0.0004768840966512741,0.015418125887422196,0.06513717352864512,1.0239446939987447,0.07167801809724016,0.03386312232146785,-0.0010444225174982037,0.19493427329589888,0.1268703728369726,1.097667256708844,0.0716002342823053,0.0,2.5,True,True,True,True,13.652215269887273,3.416026492316892,30.734813281150437,10.275823239110874,1.0445957694620134,31.593925035427247,13.74939480519397,6.212210543572795,35.03061600960072,9.362256717383994,8.816876722035062,57.37645007451258,8.057213082155405,8.166995007358773,21.56516235190647,5.051718208717818,-3.5688833375912976,39.40805350763669,6.36870913071303,4.748684425788543,47.964415746535956,4.643890579351886,1.5411587546268783,45.82081812333553,-3.26548175988085,1.4985113523754818,6.047595825060129,2.870749213922226,6.074462797377793,6.7227129744504905,-5.108118293350364,8.13126934613773,7.773391912241512,3.916046365172267,-3.1099224851954466,7.138044543153089,0.0032647340558469296
3821,7.64599999999938,7.575526672961951,0.23707729576709885,0.2993218042507822,-0.0004750138326806985,0.0158081151595868,0.06539075959409908,1.027369648114181,0.07334590996167965,0.03399902463169562,0.007541874885705608,0.18992527784614022,0.11881332040531926,1.0976490645941053,0.07187858509796995,0.0,2.5,True,True,True,True,13.652215269887273,3.416026492316892,30.734813281150437,10.275823239110874,1.0445957694620134,31.593925035427247,13.74939480519397,6.212210543572795,35.03061600960072,9.362256717383994,8.816876722035062,57.37645007451258,8.020998589766508,8.133802094265532,21.315658976675813,5.721576315186594,-3.412779765669186,38.21716679821511,7.22362756556196,5.085441965775123,46.7313694663794,4.63544227555545,1.6328136922097116,46.23099841798791,-3.2616707451460965,1.4370269436991692,6.023387429519759,2.869490485932218,6.020006758300949,6.716578796036002,-5.105785194426465,8.083884546357659,7.764536852645061,3.9100152762474325,-3.2215420933171437,7.054412119570096,0.0009663150412961841
3822,7.64799999999938,7.577581412258179,0.2372239875870222,0.2993898023000456,-0.00045613101437150944,0.01618807630830066,0.06562823974936469,1.0309210209698767,0.07505872577265461,0.03396540530954123,0.015517860333049005,0.18607389252581774,0.11042417094202411,1.0976319639047558,0.07213925293894483,0.0,2.5,True,True,True,True,13.652215269887273,3.416026492316892,30.734813281150437,10.275823239110874,1.0445957694620134,31.593925035427247,13.74939480519397,6.212210543572795,35.03061600960072,9.362256717383994,8.816876722035062,57.37645007451258,7.987455644120845,8.10880836250903,21.08757382593251,6.277458473292824,-3.2730795333508578,37.20807960012617,7.936153339674222,5.3986987158180995,45.68007944887417,4.62841762773688,1.6997006625306894,46.68857226191836,-3.2612968810206278,1.37439529894122,5.997059464070486,2.8635329874826425,5.963732034840989,6.710736221079346,-5.107619813600221,8.028814117324485,7.760202408283939,3.9006684861502605,-3.3405633839613826,6.974349419131446,0.0009668819839134812
3823,7.6499999999993795,7.579643254300119,0.2373741050385675,0.29945773311066465,-0.00042148142983104014,0.01656032096864357,0.06584895435566412,1.0345858521263864,0.07677230365074394,0.033793012837831246,0.020343634632574943,0.18348511561296182,0.10212287971294667,1.0976160149825378,0.07238151458662315,0.0,2.5,True,True,True,True,13.652215269887273,3.416026492316892,30.734813281150437,10.275823239110874,1.0445957694620134,31.593925035427247,13.74939480519397,6.212210543572795,35.03061600960072,9.362256717383994,8.816876722035062,57.37645007451258,7.97802938665373,8.047878182617676,20.960647788803012,6.759332191779608,-3.155355591172888,36.28545430778015,8.533124155865453,5.682389904533423,44.803902342808044,4.630658784410068,1.4464206115257936,47.10554709984209,-3.2609324582315304,1.3112071334800028,5.970291951396993,2.85936243999219,5.906157471873496,6.7059732544058726,-5.109588346967362,7.971376430933794,7.756967230302102,3.891460301875482,-3.4594822703076455,6.893022163617196,0.0009663640521466732
3824,7.651999999999379,7.581712426004372,0.237527649645869,0.2995253191363403,-0.00037737643536153026,0.01692737275350842,0.06605308213271005,1.0383475294325806,0.07849060585579969,0.033507451662389935,0.022472107078315116,0.1822036300851693,0.093867442888036,1.097601217037155,0.07260556699425369,0.0,2.5,True,True,True,True,13.652215269887273,3.416026492316892,30.734813281150437,10.275823239110874,1.0445957694620134,31.593925035427247,13.74939480519397,6.212210543572795,35.03061600960072,9.362256717383994,8.816876722035062,57.37645007451258,7.96675005856675,7.992538065524389,20.843398188719988,7.15750322501472,-3.05717555472541,35.51209298147973,9.0419344196358,5.939289767843547,44.048643107118664,4.6325984223205054,1.2435165925576885,47.50834840255697,-3.260571439698352,1.2474166559825137,5.943033456508161,2.856603439656261,5.847443849204657,6.702076563328669,-5.111632398919951,7.911821639185518,7.754672387860371,3.88246168148579,-3.578396232559308,6.810459672585169,0.0009608580730855465
3825,7.653999999999379,7.583789121063237,0.2376846308575806,0.29959233403966506,-0.00032922203965850966,0.017291846318565618,0.06624071572405141,1.040945188958874,0.07945682650521213,0.03220588339965782,0.015333280878575994,0.1773136931268627,0.08844686261534876,1.097587574472674,0.07281151257316955,0.0,2.5,True,True,True,True,10.43923948854978,1.9612973944084242,32.04688860848512,8.231873607312734,0.3856210565012306,33.96780567890392,10.514068391896757,3.766282904358907,33.33431537288257,7.667512410636264,5.443960636900547,44.62735009509766,5.118958860293042,6.4716657730932905,22.258083746308458,5.750518617905348,-3.6468704986682883,36.72658066169592,6.063147654354014,3.249960817977037,42.77392269580052,3.6312757009858663,0.5819950080035661,39.16354924847334,-3.021960901140233,0.1688957404844983,5.414552220062172,3.217992523573245,5.396330851324516,6.954477996312284,-4.305902997938286,6.745450988177946,7.105583771714184,3.4239659543743763,-2.732428994696792,5.348855205203339,0.0026444749673828483
3826,7.655999999999379,7.585871011441155,0.23784354451059103,0.2996567458064644,-0.00029546690873578224,0.017646528940207684,0.06641752565189635,1.043594725318786,0.08044280328011605,0.030806657410918797,0.008368257679547719,0.17336189970106702,0.08285072733696255,1.0975746835182023,0.07300557581389677,0.0,2.5,True,True,True,True,10.43923948854978,1.9612973944084242,32.04688860848512,8.231873607312734,0.3856210565012306,33.96780567890392,10.514068391896757,3.766282904358907,33.33431537288257,7.667512410636264,5.443960636900547,44.62735009509766,5.080135993763179,6.446936096744269,22.15678067960924,5.977957052934355,-3.5793572271997847,36.28765990231092,6.424433638942401,3.4315293840669363,42.228691241136595,3.5912913531529833,0.5766983950198783,39.1733578529182,-3.020905148764546,0.10178221274419363,5.381434130114154,3.218265573535328,5.331068913489112,6.948896660607001,-4.306951823488103,6.685472132964899,7.1024646258507715,3.4181289013272202,-2.827057435566269,5.284581593471631,0.0009660039795562625
3827,7.657999999999379,7.5879582008917925,0.23800443011715128,0.29971835912128625,-0.0002757790598427595,0.01799330005439903,0.06658315436364388,1.0462856943920564,0.08144008834172031,0.0293210667347486,0.001460282162220672,0.17029797699128235,0.07712054309585062,1.0975625766439734,0.07318736469256719,0.0,2.5,True,True,True,True,10.43923948854978,1.9612973944084242,32.04688860848512,8.231873607312734,0.3856210565012306,33.96780567890392,10.514068391896757,3.766282904358907,33.33431537288257,7.667512410636264,5.443960636900547,44.62735009509766,5.042987828916284,6.412997407359446,22.08834261731114,6.160710088430575,-3.5258048218164624,35.933902710367256,6.730495389267405,3.5940361383606096,41.76765848709494,3.546211563502033,0.536810758121423,39.113436080069704,-3.0182629169534496,0.03420456070287692,5.347500434019393,3.22142063873635,5.26504636453356,6.944705770957652,-4.305274940469847,6.624798235441962,7.098667392294995,3.4164010878346027,-2.9173382898344755,5.216698787627135,0.0009626600658521056
3828,7.659999999999378,7.590050772280577,0.23816731029383473,0.29977700125475576,-0.000270058299669286,0.01833393809164474,0.06673732791989292,1.0490091079339476,0.08244841115578107,0.02776492695672478,-0.005050360801427151,0.1681012017793124,0.07125673798364071,1.097551280043482,0.07335657894773087,0.0,2.5,True,True,True,True,10.43923948854978,1.9612973944084242,32.04688860848512,8.231873607312734,0.3856210565012306,33.96780567890392,10.514068391896757,3.766282904358907,33.33431537288257,7.667512410636264,5.443960636900547,44.62735009509766,5.007625290912184,6.374933294274627,22.064321013227435,6.3046363130607705,-3.4805588354266037,35.6604115388653,6.99135290498495,3.7758056996133,41.373030546851204,3.495100954220619,0.48337437324069327,39.020267080288036,-3.0157089645232826,-0.03379939639846952,5.31303815465203,3.2249753052591092,5.198460179476453,6.940666046199172,-4.303723644497254,6.562980060425645,7.095240412347196,3.414702310749485,-3.008012906272771,5.148307501651512,0.000971127999946475
3829,7.661999999999378,7.592148790496445,0.23833220711614628,0.2998325311086692,-0.00027752363111367695,0.01867017950207117,0.06687977372143573,1.051071012888338,0.08082505146148346,0.007419933605674691,0.04366220840570332,0.06957435591278867,0.0693534994775705,1.0975408195717302,0.07351291977479023,0.0,2.5,True,True,True,True,10.43923948854978,1.9612973944084242,32.04688860848512,8.231873607312734,0.3856210565012306,33.96780567890392,10.514068391896757,3.766282904358907,33.33431537288257,7.667512410636264,5.443960636900547,44.62735009509766,0.0,0.0,0.0,3.2811571535395188,-3.4255803771062943,38.844388807136944,-2.2600434603221986,-8.6395995635442,59.02481969465858,0.0,0.0,0.0,4.688367243365845,17.045050243019933,-23.85298318733961,3.2288456604846867,5.131379397615516,6.9366868283942855,-4.30225050333902,6.5001584289791765,7.0920696289120455,-5.668360369873089,14.960946014607249,-22.41072656052067,0.002061335020698607
3830,7.663999999999378,7.594250932522222,0.23849385721906924,0.29984737097588054,-0.00018760017901096881,0.018809360468276415,0.06701847270916644,1.0534670737421836,0.07739387131432374,-0.007986886271899614,0.050661889470636,-0.023635502684352286,0.06541420690919565,1.0975306128472841,0.07366514686787082,0.0,2.5,False,True,True,True,0.0,0.0,0.0,-2.5626383493815137,-7.965825855426223,47.194240562579566,-1.4490470117099452,-6.1895957892358755,64.17312984496547,0.0,0.0,0.0,0.0,0.0,0.0,-4.987464902359098,-12.111804946298275,47.57047031418467,-11.281709489757931,-15.479363138520084,85.95323052115167,0.0,0.0,0.0,4.549256814208787,21.33,-15.203706996130407,6.536724011100452,2.8319224712817084,8.299757370815865,-4.86441720341761,5.129726539986548,11.542368392835517,-5.818229195022912,19.337450231109344,-12.547167641814658,0.004369643982499838
3831,7.665999999999378,7.596357866669706,0.23864864496169788,0.29983139720333674,-8.381828248587436e-05,0.018762107217919155,0.06714933062627257,1.0549727920891943,0.07411354623298776,-0.02215046178994541,0.05145434241794602,-0.10299411496459024,0.060669238419400265,1.097520963782685,0.07380876680670491,0.0,2.5,False,True,True,False,0.0,0.0,0.0,-2.5626383493815137,-7.965825855426223,47.194240562579566,-1.4490470117099452,-6.1895957892358755,64.17312984496547,0.0,0.0,0.0,0.0,0.0,0.0,-4.766348026950726,-11.531101816855765,47.97555059882334,-10.20425297052734,-14.137074623630593,84.55835454074031,0.0,0.0,0.0,4.16066281033055,19.35670823192391,-14.851938567434386,6.527073447177137,2.7524656164284833,8.2746915307433,-4.873349379799922,5.0437395930504545,11.491019201210875,-5.293697605767491,16.856601643578525,-12.808583989075075,0.0020250860834494233
