step,sim_time_s,base_pos_x_m,base_pos_y_m,base_pos_z_m,base_roll_rad,base_pitch_rad,base_yaw_rad,base_lin_vel_x_mps,base_lin_vel_y_mps,base_lin_vel_z_mps,base_ang_vel_x_radps,base_ang_vel_y_radps,base_ang_vel_z_radps,ref_lin_vel_x_mps,ref_lin_vel_y_mps,ref_ang_vel_z_radps,contact_FL,contact_FR,contact_RL,contact_RR,grf_mpc_FL_x_N,grf_mpc_FL_y_N,grf_mpc_FL_z_N,grf_mpc_FR_x_N,grf_mpc_FR_y_N,grf_mpc_FR_z_N,grf_mpc_RL_x_N,grf_mpc_RL_y_N,grf_mpc_RL_z_N,grf_mpc_RR_x_N,grf_mpc_RR_y_N,grf_mpc_RR_z_N,grf_actual_FL_x_N,grf_actual_FL_y_N,grf_actual_FL_z_N,grf_actual_FR_x_N,grf_actual_FR_y_N,grf_actual_FR_z_N,grf_actual_RL_x_N,grf_actual_RL_y_N,grf_actual_RL_z_N,grf_actual_RR_x_N,grf_actual_RR_y_N,grf_actual_RR_z_N,tau_FL_0_Nm,tau_FL_1_Nm,tau_FL_2_Nm,tau_FR_0_Nm,tau_FR_1_Nm,tau_FR_2_Nm,tau_RL_0_Nm,tau_RL_1_Nm,tau_RL_2_Nm,tau_RR_0_Nm,tau_RR_1_Nm,tau_RR_2_Nm,compute_actions_time_s
26,0.056000000000000036,0.00952826261963274,8.10401699469451e-05,0.2952589047047147,0.001078043172224262,-0.01087716391608562,0.0002538798843482372,0.3434574807611358,-0.0032680346235120566,0.17141955886141724,-0.04302362380747337,0.04186257551070123,0.0036215337320797737,1.0999999645497527,0.000279267869783026,0.0,True,True,True,True,9.878097283890208,-1.4539154411776543,19.756194571525494,4.005915922718345,-1.462694087462733,8.011831849114053,38.83564532639776,-5.51454530458266,77.67129065671455,32.901014631218565,-5.5283230997550685,65.80202926628122,6.710038656733296,4.2909420923112815,15.841125849103541,1.2663221708320052,-3.9673532021355458,8.587579669736426,33.68084429237804,2.282350148003624,69.52198968133875,27.865895047067035,-9.688235617350523,62.04175107304046,-1.3947301711370903,2.600849391338495,4.641547600754131,1.1553193692074628,1.0776000798435312,1.986972902236358,-5.705538031584242,9.676263122596938,17.87578109602608,7.636901467443629,8.179256620244796,15.160363635719056,0.0009561249753460288
27,0.05800000000000004,0.010215177581155012,7.4504100699921e-05,0.29560174382243753,0.000991916501725902,-0.0107934463063597,0.0002612100320458759,0.35315671145017846,-0.004272255423920134,0.17210298830537024,-0.04397786578598032,0.05373295286673567,0.0038242172901330057,1.0999999624731258,0.0002873310319829983,0.0,True,True,True,True,9.878097283890208,-1.4539154411776543,19.756194571525494,4.005915922718345,-1.462694087462733,8.011831849114053,38.83564532639776,-5.51454530458266,77.67129065671455,32.901014631218565,-5.5283230997550685,65.80202926628122,6.683365230944484,4.263737643865027,15.86174487275152,1.2664283328563535,-3.9745199585493864,8.513606152334605,33.71846821563805,2.312427660640041,69.25230787985791,27.90756106484397,-9.759584039110644,61.642094676788055,-1.3934822311657127,2.594357280924675,4.638825675487366,1.156653265617586,1.0760272040119085,1.9856999638709631,-5.703183708505742,9.641524316572879,17.86195130869476,7.639504251896578,8.150878973615765,15.147662230505183,0.000959953002166003
28,0.06000000000000004,0.010921491004055369,6.595958985208072e-05,0.29594594979904826,0.0009038775308640555,-0.010685987698867194,0.00026896077676701296,0.3628585458455509,-0.005284875036422541,0.17272131578139008,-0.04476129734049753,0.0654742134784353,0.0040556777083853275,1.0999999602130557,0.0002958568508766718,0.0,True,True,True,True,9.878097283890208,-1.4539154411776543,19.756194571525494,4.005915922718345,-1.462694087462733,8.011831849114053,38.83564532639776,-5.51454530458266,77.67129065671455,32.901014631218565,-5.5283230997550685,65.80202926628122,6.665483707740785,4.240522322573084,15.887554404531924,1.2695691369366406,-3.972704549131332,8.459875784704812,33.75296212137307,2.343245018012959,69.0186576556247,27.946062014517953,-9.826196143386527,61.29579525939536,-1.3923741254874245,2.587625756576484,4.635974542436805,1.1579839604626085,1.074306358185694,1.9845038221330338,-5.701111947832469,9.60536154232597,17.847870894744062,7.642092690775585,8.12114755927017,15.134823888059993,0.0009682290256023407
29,0.06200000000000004,0.01164720809574647,5.538983977923564e-05,0.29629139243061103,0.0008142675912678169,-0.010555046288515557,0.0002771850871964812,0.37256215096271134,-0.0063049592085615055,0.17328449949136165,-0.04540698880644622,0.07715877673690233,0.00430916642528688,1.0999999577426356,0.00030490359201175893,0.0,True,True,True,True,9.878097283890208,-1.4539154411776543,19.756194571525494,4.005915922718345,-1.462694087462733,8.011831849114053,38.83564532639776,-5.51454530458266,77.67129065671455,32.901014631218565,-5.5283230997550685,65.80202926628122,6.6502516502349245,4.217280887186823,15.917153076115197,1.267109990434685,-3.9715952966217865,8.422926057384464,33.781571322604385,2.3700683012470956,68.81463658559716,27.97802383668027,-9.884463004908012,60.99425747564638,-1.3914039756869876,2.580642327092919,4.632987467527735,1.1592923144112515,1.0724407330327133,1.9833540055352743,-5.699335551139058,9.567837826298193,17.83346152605366,7.644674805606626,8.090129821748441,15.121773173733928,0.000956480042077601
30,0.06400000000000004,0.012392332397671893,4.277992136211263e-05,0.29663796142959376,0.0007233620650856519,-0.010400735406602024,0.00028592253872140676,0.38128788405508607,-0.008069897572304724,0.17246375879350373,-0.054515618660966866,0.08472863563885451,0.004727702136407577,1.0999999550365664,0.00031451478830819444,0.0,True,True,True,True,11.674980208367767,-2.187243125039097,23.34996044095961,2.952849990331827,-2.1996843166442965,5.90570000398377,36.320797340121295,-8.1513046186976,72.6415947056347,27.51271524287563,-8.16623753406543,55.02543051014298,8.306331540923368,3.379779266067219,19.456600449457483,0.22768817980920272,-4.182050350949284,6.932657139014132,31.148485357401235,-0.808304024975122,65.41723528054564,22.74219338800396,-11.135300682752142,52.873896844929625,-1.5156374545689797,3.0132990167064455,5.4468675118683185,1.1693711221130088,0.813164425810688,1.5038165170691895,-4.506141975689674,8.920888325798634,16.669659004990635,7.369725402936609,6.756246739717714,12.655554323285225,0.003272213041782379
31,0.06600000000000004,0.013154908165782065,2.6640126217503177e-05,0.2969828889471808,0.0006142321128378633,-0.010231284497051574,0.00029549178255991026,0.390012745271332,-0.00984670616688625,0.1715908616268761,-0.06303798978741217,0.09214332420594769,0.005176480762915832,1.099999951976534,0.0003250409560857214,0.0,True,True,True,True,11.674980208367767,-2.187243125039097,23.34996044095961,2.952849990331827,-2.1996843166442965,5.90570000398377,36.320797340121295,-8.1513046186976,72.6415947056347,27.51271524287563,-8.16623753406543,55.02543051014298,8.27857459415726,3.3472356298463275,19.582188070482566,0.2310975954843046,-4.182965400099451,6.890755139577451,31.172724419693424,-0.7796236771435435,65.2262875261299,22.784434831981528,-11.202567811884384,52.49032969690083,-1.5147460578817893,3.0037513387687698,5.44274244993661,1.1708535288151989,0.8121571115690751,1.503173307082559,-4.503983300828274,8.883332799123247,16.65565258162581,7.373136380088329,6.728360822903818,12.64452355785749,0.000968251028098166
32,0.06800000000000005,0.013934933656324729,6.946713883730678e-06,0.29732607067043454,0.00048805012930814673,-0.010047003582691616,0.00030594684783396826,0.39873768266083753,-0.011637613598449868,0.1706707120820587,-0.07127656965034565,0.09944005738609578,0.005655715224998449,1.09999994851809,0.00033654152736712245,0.0,True,True,True,True,11.674980208367767,-2.187243125039097,23.34996044095961,2.952849990331827,-2.1996843166442965,5.90570000398377,36.320797340121295,-8.1513046186976,72.6415947056347,27.51271524287563,-8.16623753406543,55.02543051014298,8.249943662885086,3.3069144661375782,19.70250772250395,0.23461260133485162,-4.188159608036188,6.85190926712238,31.19689412691559,-0.7593661093269929,65.05393849377127,22.825628805476434,-11.273256191507315,52.144114419604875,-1.5123250397856787,2.9941568473223446,5.438317660136406,1.1751915861148274,0.8114911206762527,1.501817086615315,-4.499675597424097,8.846991981026779,16.639189085794584,7.379708258774734,6.701834848659805,12.631225309939698,0.0009620840428397059
33,0.07000000000000005,0.014732409021646404,-1.6328513313169057e-05,0.2976674120945987,0.0003453836401855882,-0.009848128199017703,0.00031734171775258806,0.40746245823919736,-0.013440822116373822,0.16970964244112413,-0.0792641136103297,0.10668968998752124,0.006160095736698342,1.0999999446118294,0.00034907588366885447,0.0,True,True,True,True,11.674980208367767,-2.187243125039097,23.34996044095961,2.952849990331827,-2.1996843166442965,5.90570000398377,36.320797340121295,-8.1513046186976,72.6415947056347,27.51271524287563,-8.16623753406543,55.02543051014298,8.225204880263004,3.270466099035149,19.81265447792104,0.24010804952774337,-4.191924534187169,6.819315815377923,31.2153892528466,-0.7390691301937049,64.90309188654156,22.859316136618784,-11.337253790189855,51.84488039636106,-1.510089354846087,2.9842908989218917,5.433631640452211,1.179381062902903,0.810715258462697,1.500488979965659,-4.495784984379366,8.809337327546983,16.62241653417166,7.386013484681709,6.67410383053336,12.617833329130006,0.0009642030345275998
34,0.07200000000000005,0.015547333938124798,-4.32101575459167e-05,0.2980068313794809,0.00018673483910676034,-0.009634752104716426,0.0003297192675916223,0.41618717821827905,-0.015254619529739305,0.16871439355722992,-0.08700783802771415,0.11394772945112555,0.006687145577491933,1.0999999402068632,0.00036269118777913474,0.0,True,True,True,True,11.674980208367767,-2.187243125039097,23.34996044095961,2.952849990331827,-2.1996843166442965,5.90570000398377,36.320797340121295,-8.1513046186976,72.6415947056347,27.51271524287563,-8.16623753406543,55.02543051014298,8.204818602270015,3.2350645222542553,19.913854141386594,0.24756326075986312,-4.1873291302197755,6.788915352009795,31.231087057693482,-0.7200059001071452,64.76954625064086,22.8876117939106,-11.394008861442037,51.58501626785802,-1.50799864687663,2.9741547966649104,5.428687049155592,1.18350524336736,0.8098282408035506,1.4991788177344503,-4.492242784941162,8.770415452484292,16.60527106963049,7.392143309717119,6.645217246468086,12.604289903851154,0.0009610789711587131
35,0.07400000000000005,0.016379708294561358,-7.371939660539531e-05,0.2983442601665954,1.259160817896032e-05,-0.00940685798015517,0.0003431168786438614,0.4246133350425818,-0.0173338291568649,0.16731195882631283,-0.08848585446823806,0.11852438507498873,0.006966623646509044,1.099999935248945,0.00037742855910252086,0.0,True,True,True,True,12.996780284215891,-2.343701775243738,25.993561346730118,2.5654201295378503,-2.3480389769059498,5.130840999254463,35.7020827437043,-9.184675838222903,71.40416631376586,25.16736653515798,-9.199616983076258,50.334733854071054,9.430032722644395,3.3141661536367333,21.892914195493084,-0.15487268615941047,-4.320891593028511,6.319540901047517,30.54176863711509,-1.9684813208915883,63.91739800744963,20.59924619312482,-11.85707483197262,48.220229149377744,-1.7040428881104834,3.279625459651671,6.022069496853025,1.157079933223647,0.7164711886825798,1.3226567125466793,-4.088530294672643,8.584075679205894,16.30626946001166,7.247687493906324,6.061717324470835,11.528795537107829,0.0031681139953434467
36,0.07600000000000005,0.01722893496464652,-0.00010838705491912512,0.298678884084248,-0.00016450935470241422,-0.00916980815264079,0.0003570327201657677,0.43303810525416064,-0.019428092705901037,0.16588010930606997,-0.08979558228374297,0.12314382960540717,0.007280867746840273,1.0999999298902008,0.0003927359838385137,0.0,True,True,True,True,12.996780284215891,-2.343701775243738,25.993561346730118,2.5654201295378503,-2.3480389769059498,5.130840999254463,35.7020827437043,-9.184675838222903,71.40416631376586,25.16736653515798,-9.199616983076258,50.334733854071054,9.406373093302305,3.2684135797683065,22.023145721858203,-0.14644447582068948,-4.329171661122481,6.284283601399113,30.55149735525984,-1.9580436350811967,63.809688001946775,20.626384922805645,-11.922957500005088,47.95698570301964,-1.7022723693018993,3.2672059141219143,6.015919277921333,1.16114915889212,0.7158298300771421,1.3215594286435062,-4.085292370936853,8.543400590550924,16.288635878776013,7.253874798419541,6.033443855923704,11.516133270086804,0.0009658460039645433
37,0.07800000000000006,0.018095011175154843,-0.0001472432403309272,0.2990106443028601,-0.0003442316921034368,-0.008923516797648245,0.0003715324001502048,0.4414625450708586,-0.021533569936407662,0.16442054530532096,-0.09084860017705373,0.12784306222475747,0.0076237499168442914,1.0999999240800227,0.00040868563076298145,0.0,True,True,True,True,12.996780284215891,-2.343701775243738,25.993561346730118,2.5654201295378503,-2.3480389769059498,5.130840999254463,35.7020827437043,-9.184675838222903,71.40416631376586,25.16736653515798,-9.199616983076258,50.334733854071054,9.387844754106725,3.231571444051984,22.127823235483042,-0.13774540269900304,-4.331548619114697,6.257854432729446,30.561303108057544,-1.9431904678422678,63.7078787530516,20.65206829277494,-11.978691914391325,47.724294326339454,-1.7014030994510956,3.2541449645935714,6.010272933127307,1.163807397261114,0.7154643796560586,1.3201127710881422,-4.083606234146838,8.502509555599664,16.270053668703678,7.258264354733423,6.005705663452776,11.502150688820297,0.0009506779606454074
38,0.08000000000000006,0.01897793626529656,-0.00019031038020374253,0.29933948539347077,-0.0005260620302403685,-0.008667824062851714,0.00038666922298470413,0.4498868585184996,-0.02364830768527138,0.16293640653958413,-0.09168430107177648,0.13266967082838174,0.007990823945363544,1.0999999177678028,0.00042533613468428793,0.0,True,True,True,True,12.996780284215891,-2.343701775243738,25.993561346730118,2.5654201295378503,-2.3480389769059498,5.130840999254463,35.7020827437043,-9.184675838222903,71.40416631376586,25.16736653515798,-9.199616983076258,50.334733854071054,9.373981165551214,3.1988469258395233,22.213197946956804,-0.12880720114587652,-4.330584249268925,6.240307833982832,30.56939414916095,-1.9280006598276571,63.61502744635834,20.673466360672503,-12.029155938375773,47.52065846895019,-1.7006773160213022,3.240761422234905,6.0043137167873315,1.1664098303319366,0.7149743367354268,1.318682370368575,-4.082261657969576,8.460401327085796,16.251018667349914,7.262443498479182,5.9768789036831,11.488001031402046,0.0009566709632053971
39,0.08200000000000006,0.01987770998233356,-0.0002376069955742853,0.29966535820654994,-0.0007095656433007121,-0.008402474898517642,0.0004024875136185927,0.4583111657712224,-0.025770651327931667,0.16143060535756062,-0.092329766168979,0.13766322806877893,0.008378056084495149,1.0999999109020921,0.00044273625302685343,0.0,True,True,True,True,12.996780284215891,-2.343701775243738,25.993561346730118,2.5654201295378503,-2.3480389769059498,5.130840999254463,35.7020827437043,-9.184675838222903,71.40416631376586,25.16736653515798,-9.199616983076258,50.334733854071054,9.363628605930531,3.16926881465046,22.284314722736543,-0.11978019938540597,-4.326609299416901,6.231270335557327,30.576089767595334,-1.9122889285360218,63.52909630969049,20.691238957160298,-12.075095617020768,47.341511662672886,-1.7001092497071153,3.2270150332449563,5.998068008645662,1.1689308837487984,0.7143631018095338,1.3172515862730765,-4.081281469882186,8.417085714563177,16.231503425430795,7.266383810019195,5.947000355623328,11.473640940819951,0.000961518962867558
40,0.08400000000000006,0.020794332313876004,-0.0002891482982301486,0.29998821941726506,-0.0008943618409930088,-0.008127135093509708,0.00041902338326676016,0.4659524957374831,-0.028661380068343824,0.15883006660936813,-0.1005296784612175,0.13974505068177226,0.008811273507425962,1.0999999034306738,0.0004609257081051675,0.0,True,True,True,True,14.55512889593974,-4.884799215468314,29.11025818067513,1.414995650364578,-1.4149877442260803,2.8299916610155686,34.283717161652866,-11.850798217616838,68.56743473815946,20.317429219123234,-11.870342811065374,40.63485881868965,10.813817370114048,0.681032979216331,25.357972026804955,-1.2270503655661897,-2.999564230125082,4.661528638545607,29.066934272941054,-4.917228275477108,61.91939819928692,16.03291202819174,-13.545087268912106,40.022818510748586,-1.2762115589712753,3.575514719240182,6.688354446773243,0.6987313302769472,0.44765181344281174,0.7968226001145864,-3.0756496280787804,8.046318107880172,15.570507882854914,7.111803893704103,4.802198733519995,9.278537562875528,0.002999618009198457
41,0.08600000000000006,0.02172623730535097,-0.00034647105836683626,0.30030587955048377,-0.0010955597389657973,-0.007847627597209472,0.00043636839311487124,0.4735918772047137,-0.031563910360139655,0.15620247058989245,-0.1081003512571838,0.14189290603288393,0.009288416443042537,1.0999998952704457,0.00048000521719280257,0.0,True,True,True,True,14.55512889593974,-4.884799215468314,29.11025818067513,1.414995650364578,-1.4149877442260803,2.8299916610155686,34.283717161652866,-11.850798217616838,68.56743473815946,20.317429219123234,-11.870342811065374,40.63485881868965,10.791944897627321,0.6475319844920392,25.489752106559383,-1.219372895586822,-2.99587945944202,4.6361273464010155,29.07139954332476,-4.901121132601226,61.83836512361876,16.06287237770459,-13.604180128320563,39.73755602964697,-1.2755139161505376,3.558751587560051,6.6806966902793965,0.7009581909650846,0.4484826106188605,0.796035500708139,-3.074364030750325,8.002474441760585,15.550956837602644,7.11650132891307,4.776903252934115,9.266802363859192,0.0009711330058053136
42,0.08800000000000006,0.022673421059760397,-0.00040959887908711555,0.30061828449166356,-0.0013119009612685593,-0.007563819629794466,0.0004546041523336001,0.4812305003247342,-0.034480397240907006,0.15354828596550013,-0.11533011306994297,0.1441235912904896,0.00980642930379074,1.0999998863342877,0.0005000645503426585,0.0,True,True,True,True,14.55512889593974,-4.884799215468314,29.11025818067513,1.414995650364578,-1.4149877442260803,2.8299916610155686,34.283717161652866,-11.850798217616838,68.56743473815946,20.317429219123234,-11.870342811065374,40.63485881868965,10.773318341852548,0.6085482860758471,25.61388618387323,-1.205991958341172,-3.002414517917641,4.61102012060537,29.076071339648447,-4.889948706818989,61.75977267778564,16.091107526163572,-13.668274750813422,39.47660563726961,-1.2734709175140286,3.541738663540703,6.672693897867203,0.705792221174577,0.4496839723537259,0.7944221617238235,-3.071263088776214,7.959305185140016,15.529419101857833,7.1239466515040215,4.752830937291823,9.253152840944999,0.0009697669884189963
43,0.09000000000000007,0.023635882060409865,-0.00047855967356892957,0.30092538106359457,-0.001542703660083502,-0.007275544747982421,0.0004738061036719507,0.4888682386947841,-0.03740867857453085,0.1508720579210657,-0.12223799759125514,0.14648126749509846,0.010358095650360888,1.0999998765292793,0.0005211866945387518,0.0,True,True,True,True,14.55512889593974,-4.884799215468314,29.11025818067513,1.414995650364578,-1.4149877442260803,2.8299916610155686,34.283717161652866,-11.850798217616838,68.56743473815946,20.317429219123234,-11.870342811065374,40.63485881868965,10.75736578107641,0.5718693632341532,25.727055831526446,-1.1969280934140198,-3.003463337425116,4.596892168514932,29.079928722644706,-4.87748542562721,61.685978500961916,16.1143234659671,-13.725737017590154,39.24943028131304,-1.2716934291883928,3.5243515926814393,6.664371780719998,0.7104639079430173,0.4508137015601918,0.7928321032569146,-3.0687165050862757,7.9149289773257,15.507471715313281,7.130976244730146,4.727774541969438,9.239456897649134,0.000958154967520386
