time,map_stamp,frame,leg,touchdown_index,touchdown_time,nominal_x,nominal_y,nominal_traversability,selected_x,selected_y,selected_z,selected_z_raw,selected_z_inpainted,selected_hole_mask_recon,selected_observed,selected_binary_safe,snap_distance,hip_distance,foothold_status
19.9100,0,map,BR,35,20.9400,0.07528,-0.15505,1.00000,0.07528,-0.15505,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05700,0
19.9200,0,map,FL,26,20.7000,0.45065,0.15410,1.00000,0.45065,0.15410,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05791,0
19.9200,0,map,BL,19,20.4900,-0.02320,0.13478,1.00000,-0.02320,0.13478,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.04779,0
19.9200,0,map,FR,11,20.2500,0.36450,-0.16793,1.00000,0.36450,-0.16793,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07801,0
19.9200,0,map,BR,4,20.0400,-0.16732,-0.14665,1.00000,-0.16732,-0.14665,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07408,0
19.9200,0,map,BR,34,20.9400,0.08393,-0.15441,1.00000,0.08393,-0.15441,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05591,0
19.9300,0,map,FL,26,20.7000,0.45233,0.15386,1.00000,0.45233,0.15386,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06144,0
19.9300,0,map,BL,19,20.4900,-0.02346,0.13398,1.00000,-0.02346,0.13398,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05175,0
19.9300,0,map,FR,11,20.2500,0.35981,-0.16941,1.00000,0.35981,-0.16941,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07677,0
19.9300,0,map,BR,4,20.0400,-0.16996,-0.14589,1.00000,-0.16996,-0.14589,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07417,0
19.9300,0,map,BR,34,20.9400,0.08429,-0.15462,1.00000,0.08429,-0.15462,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06105,0
19.9400,0,map,FL,26,20.7000,0.46113,0.15320,1.00000,0.46113,0.15320,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06418,0
19.9400,0,map,BL,19,20.4900,-0.01664,0.13387,1.00000,-0.01664,0.13387,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05398,0
19.9400,0,map,FR,11,20.2500,0.36409,-0.16967,1.00000,0.36409,-0.16967,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07923,0
19.9400,0,map,BR,4,20.0400,-0.16755,-0.14517,1.00000,-0.16755,-0.14517,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07549,0
19.9400,0,map,BR,34,20.9400,0.09510,-0.15456,1.00000,0.09510,-0.15456,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06314,0
